id,time,activity,appCat.values,call,circumplex.values,mood,screen,sms
AS14.17,2014-03-11,0.13924289,17.874842,1.0,0.2,6.2,26.167324,1.0
AS14.17,2014-03-12,0.05138889,25.860855,1.0,0.2,6.4,61.33276,1.0
AS14.17,2014-03-13,0.08090278,22.877056,1.0,0.75,7.25,54.87608,1.0
AS14.17,2014-03-14,0.084375,29.434027,0.0,1.0,8.0,74.891014,0.0
AS14.17,2014-03-15,0.07118055,28.333313,0.0,0.1,7.6,57.623596,1.0
AS14.17,2014-03-16,0.11215278,22.80159,1.0,0.6,7.0,68.418205,0.0
AS14.17,2014-03-17,0.125,20.347855,0.0,0.1,7.4,52.19401,1.0
AS14.17,2014-03-18,0.08576389,13.929629,1.0,-0.1,5.8,35.191692,0.0
AS14.17,2014-03-19,0.07713123,31.902256,1.0,0.375,7.0,55.588673,1.0
AS14.17,2014-03-20,0.042302884,27.359144,1.0,1.0,8.75,101.9205,1.0
AS14.17,2014-03-21,0.16797443,208.38515,0.0,0.9,7.4,90.14679,0.0
AS14.17,2014-03-22,0.19276959,78.8341,0.0,0.6,7.4,67.94,0.0
AS14.17,2014-03-23,0.0700927,50.166126,0.0,0.8,7.4,88.28913,1.0
AS14.17,2014-03-24,0.16940874,24.218689,1.0,0.6666667,7.0,94.875725,0.0
AS14.17,2014-03-25,0.062022667,43.663055,1.0,0.75,7.5,66.002205,0.0
AS14.17,2014-03-26,0.06853709,28.53913,1.0,0.5,7.2,83.28966,0.0
AS14.17,2014-03-27,0.09063317,42.339706,1.0,0.5,7.2,86.94227,0.0
AS14.17,2014-03-28,0.25103682,32.24842,1.0,0.8,7.2,95.25471,1.0
AS14.17,2014-03-29,0.20928821,22.952776,1.0,0.6,6.8,47.07072,1.0
AS14.17,2014-03-30,0.008333334,17.832342,1.0,1.0,8.0,39.4356,0.0
AS14.17,2014-03-31,0.09798605,70.05736,1.0,0.75,7.25,100.61509,0.0
AS14.17,2014-04-01,0.1467764,35.487064,1.0,0.8,7.4,49.477245,1.0
AS14.17,2014-04-02,0.090176664,26.611414,1.0,0.5,7.5,83.165794,0.0
AS14.17,2014-04-03,0.12420343,34.65312,1.0,0.6,7.2,88.19871,1.0
AS14.17,2014-04-04,0.15983602,26.708284,1.0,0.1,7.0,66.88634,1.0
AS14.17,2014-04-05,0.1891398,26.768358,1.0,0.6,7.0,63.47397,1.0
AS14.17,2014-04-06,0.03688806,42.61522,1.0,0.75,7.25,134.254,1.0
AS14.17,2014-04-07,0.048999514,39.129265,1.0,1.0,7.0,247.23346,0.0
AS14.17,2014-04-08,0.026065394,33.628334,1.0,0.7,7.0,92.9324,1.0
AS14.17,2014-04-09,0.109231435,27.593323,1.0,0.625,7.0,41.706043,0.0
AS14.17,2014-04-10,0.100773886,36.265938,0.0,1.0,6.75,85.55736,0.0
AS14.17,2014-04-11,0.20737365,10.731082,0.0,0.7,7.2,11.510953,0.0
AS14.17,2014-04-12,0.1659532,12.644508,1.0,0.7,7.2,14.989086,0.0
AS14.17,2014-04-13,0.07566402,35.755695,1.0,0.4,7.2,84.42393,1.0
AS14.17,2014-04-14,0.08511434,7.0157413,1.0,0.9,7.0,9.809036,0.0
AS14.17,2014-04-15,0.102236286,39.566994,1.0,0.7,7.0,55.044735,1.0
AS14.17,2014-04-16,0.11137418,19.912283,1.0,0.9,7.2,36.7852,1.0
AS14.17,2014-04-17,0.11615088,25.016062,1.0,0.7,7.0,45.0842,1.0
AS14.17,2014-04-18,0.18855453,46.399242,1.0,1.0,7.0,76.10919,0.0
AS14.17,2014-04-19,0.16723934,13.280614,1.0,1.0,7.0,19.44632,1.0
AS14.17,2014-04-20,0.12116526,29.792887,0.0,0.7,7.2,63.585903,0.0
AS14.17,2014-04-21,0.0881964,30.816921,1.0,0.7,7.4,24.854649,0.0
AS14.17,2014-04-22,0.0506215,41.79222,1.0,0.8,6.6,95.88826,1.0
AS14.17,2014-04-23,0.07183591,28.862764,1.0,1.0,7.25,87.650955,1.0
AS14.17,2014-04-24,0.109817766,87.846985,1.0,1.0,7.2,66.68261,0.0
AS14.17,2014-04-25,0.20366098,38.56153,1.0,0.7,7.2,28.719913,1.0
AS14.17,2014-04-26,0.18683763,18.774214,1.0,1.0,8.0,13.208073,1.0
AS14.17,2014-04-27,0.10881482,151.32224,0.0,1.0,7.2,110.88396,1.0
AS14.17,2014-04-28,0.097387455,27.652483,1.0,0.5714286,6.75,57.99531,0.0
AS14.17,2014-04-29,0.11043062,29.589443,1.0,0.8888889,7.0,52.42634,0.0
AS14.17,2014-04-30,0.12463317,112.32397,1.0,1.0,7.0,43.221764,0.0
AS14.17,2014-05-01,0.08234653,75.794716,1.0,1.0,8.0,137.77248,1.0
AS14.17,2014-05-02,0.2584649,63.001606,1.0,1.0,7.0,31.635056,0.0
AS14.17,2014-05-03,0.33633858,80.033005,1.0,0.0,7.25,41.631924,1.0
AS14.17,2014-05-04,0.014882727,34.41563,1.0,0.0,0.0,196.3201,0.0
AS14.17,2014-05-05,0.120825194,27.541672,1.0,1.0,7.5,56.587864,0.0
AS14.19,2014-02-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.19,2014-02-18,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.19,2014-02-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.19,2014-02-20,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.19,2014-02-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.19,2014-02-22,0.024151167,24.268194,1.0,0.0,6.5,77.934875,0.0
AS14.19,2014-02-23,0.12660998,20.159096,1.0,0.0,7.5,48.586124,1.0
AS14.19,2014-02-27,0.043215677,21.34166,1.0,0.1,6.8,80.32007,1.0
AS14.19,2014-03-02,0.15111305,30.336712,0.0,0.5555556,8.0,59.904583,1.0
AS14.19,2014-03-03,0.124905944,27.885761,1.0,-0.2857143,5.75,89.937035,0.0
AS14.19,2014-03-04,0.02785979,20.763603,1.0,0.0,7.6,72.09506,0.0
AS14.19,2014-03-05,0.012253037,24.375534,1.0,0.0,7.2,90.02974,0.0
AS14.19,2014-03-06,0.11166698,49.312504,1.0,0.6666667,8.0,96.339745,0.0
AS14.19,2014-03-07,0.09885042,25.618397,1.0,0.4,7.8,41.15299,0.0
AS14.19,2014-03-08,0.24384686,15.394871,1.0,0.0,7.0,75.16396,1.0
AS14.19,2014-03-09,0.22384843,24.707664,1.0,-0.25,7.0,58.806152,0.0
AS14.19,2014-03-10,0.33323058,21.528595,1.0,-0.33333334,7.4,105.37811,1.0
AS14.19,2014-03-11,0.037192557,21.304996,1.0,0.25,7.8,63.796513,0.0
AS14.19,2014-03-12,0.042424977,26.589384,1.0,0.0,7.2,107.237976,1.0
AS14.19,2014-03-13,0.1061196,29.361107,1.0,-0.25,6.8,70.2042,1.0
AS14.19,2014-03-14,0.11725858,24.777704,1.0,0.1,6.8,67.92142,1.0
AS14.19,2014-03-15,0.035892326,36.193565,1.0,0.1,6.2,93.26825,0.0
AS14.19,2014-03-16,0.10793742,20.49168,1.0,0.125,7.8,75.324554,1.0
AS14.19,2014-03-17,0.03475108,22.007517,1.0,-0.125,5.8,68.619,0.0
AS14.19,2014-03-18,0.020545114,22.121325,1.0,-0.14285715,6.75,67.774055,0.0
AS14.19,2014-03-19,0.031283807,20.863413,1.0,0.22222222,7.8,64.306595,0.0
AS14.19,2014-03-20,0.07565667,17.247057,1.0,0.2857143,8.0,65.29251,0.0
AS14.19,2014-03-21,0.109655015,140.41542,1.0,0.6666667,4.6666665,385.1699,0.0
AS14.19,2014-03-22,0.08657927,35.685837,1.0,-0.5,6.6,55.302895,1.0
AS14.19,2014-03-23,0.02946044,17.790874,1.0,0.0,7.0,45.28732,0.0
AS14.19,2014-03-24,0.11388945,29.988747,1.0,0.0,6.0,34.02062,0.0
AS14.19,2014-03-25,0.113251604,27.677917,1.0,-0.5,5.5,53.80917,0.0
AS14.19,2014-03-26,0.10891483,27.061007,1.0,-0.1,6.0,56.582027,0.0
AS14.19,2014-03-27,0.1322046,18.053562,1.0,0.3,6.6,41.327183,1.0
AS14.19,2014-03-28,0.14887227,21.664762,1.0,0.3,6.6,44.773098,1.0
AS14.19,2014-03-29,0.13795426,16.683647,1.0,0.7,7.4,38.107544,1.0
AS14.19,2014-03-30,0.06452367,40.658672,1.0,0.2,7.0,23.289022,1.0
AS14.19,2014-03-31,0.130121,36.49057,1.0,0.3,7.2,92.41152,1.0
AS14.19,2014-04-01,0.13346682,34.83203,1.0,0.1,6.4,44.630886,0.0
AS14.19,2014-04-02,0.077163555,18.194256,1.0,0.4,7.6,37.862755,0.0
AS14.19,2014-04-03,0.07307715,32.26767,1.0,0.3,6.6,59.075905,0.0
AS14.19,2014-04-04,0.15702115,17.46418,1.0,0.1,7.0,38.71896,0.0
AS14.19,2014-04-05,0.13595577,18.593067,1.0,0.3,8.0,38.174553,0.0
AS14.19,2014-04-06,0.0942241,17.528915,1.0,-0.125,7.25,39.241936,1.0
AS14.19,2014-04-07,0.18343493,20.603125,1.0,-0.2,6.6,28.834902,1.0
AS14.19,2014-04-08,0.089062795,16.371391,1.0,0.3,6.8,30.887798,1.0
AS14.19,2014-04-09,0.117565125,25.002048,1.0,0.2,7.2,48.44416,1.0
AS14.19,2014-04-10,0.07280121,48.543053,1.0,0.125,6.75,26.184875,1.0
AS14.19,2014-04-11,0.1110939,19.93603,1.0,0.2,6.8,39.64003,1.0
AS14.19,2014-04-12,0.06605497,16.34384,1.0,0.5,7.2,31.78607,1.0
AS14.19,2014-04-13,0.11367449,12.753483,1.0,0.2,7.2,24.695196,0.0
AS14.19,2014-04-14,0.14592902,33.78558,1.0,0.6,7.0,50.01965,1.0
AS14.19,2014-04-15,0.13076565,24.066534,1.0,0.0,6.4,50.983868,1.0
AS14.19,2014-04-16,0.07721354,67.78584,1.0,0.2,6.8,32.27431,1.0
AS14.19,2014-04-17,0.10146767,40.64903,1.0,0.1,6.8,62.71016,1.0
AS14.19,2014-04-18,0.06493056,36.921078,1.0,0.0,6.8,71.92398,1.0
AS14.19,2014-04-19,0.11031736,15.457419,1.0,0.2,6.8,25.315296,1.0
AS14.19,2014-04-20,0.10195701,19.473404,1.0,0.7,7.6,37.672436,1.0
AS14.19,2014-04-21,0.13346985,311.0947,1.0,0.4,6.4,37.746696,1.0
AS14.19,2014-04-22,0.13701084,15.772224,1.0,0.9,6.8,22.093565,0.0
AS14.19,2014-04-23,0.11064683,30.188774,1.0,0.0,6.0,39.255417,1.0
AS14.19,2014-04-24,0.10560238,24.09369,1.0,0.1,6.6,54.918556,1.0
AS14.19,2014-04-25,0.07677511,38.799545,1.0,0.0,7.25,50.423115,1.0
AS14.19,2014-04-26,0.24910271,43.043133,1.0,1.25,7.75,34.371876,1.0
AS14.19,2014-04-27,0.044866644,27.754389,1.0,-0.33333334,6.3333335,55.065926,1.0
AS14.19,2014-04-28,0.103779994,33.49783,1.0,0.3,6.4,39.10796,1.0
AS14.19,2014-04-29,0.025682433,25.05305,1.0,0.5,7.2,37.650833,1.0
AS14.19,2014-04-30,0.0445467,20.74012,1.0,0.6,7.0,49.73497,1.0
AS14.19,2014-05-01,0.12626491,24.362,1.0,0.3,6.8,58.203426,0.0
AS14.19,2014-05-02,0.19230525,15.365792,1.0,0.8,7.8,18.608585,1.0
AS14.19,2014-05-03,0.19011876,25.994423,1.0,0.7,7.4,55.141033,1.0
AS14.19,2014-05-04,0.06945,61.20332,1.0,0.2,6.6,46.19805,1.0
AS14.19,2014-05-05,0.0,6.098,1.0,0.625,7.0,6.108,1.0
AS14.20,2014-02-17,0.15358132,29.28076,1.0,0.875,8.5,71.785286,1.0
AS14.20,2014-02-18,0.18869135,25.367283,0.0,-0.375,7.25,49.864964,1.0
AS14.20,2014-02-19,0.015126293,37.45487,1.0,-0.25,8.0,84.40587,1.0
AS14.20,2014-02-21,0.14988215,22.331606,0.0,0.8,8.2,56.248577,1.0
AS14.20,2014-02-25,0.11463535,44.818863,0.0,0.4,7.75,140.17505,1.0
AS14.20,2014-02-26,0.19540927,32.076904,0.0,-0.2,7.2,78.26521,1.0
AS14.20,2014-02-27,0.13756706,30.45162,1.0,0.1,7.8,83.557884,1.0
AS14.20,2014-02-28,0.06840374,38.32826,1.0,0.4,7.6,81.41125,0.0
AS14.20,2014-03-01,0.1676438,29.477097,1.0,0.9,8.6,88.07857,1.0
AS14.20,2014-03-03,0.018978234,36.04416,0.0,0.4,7.2,95.65461,1.0
AS14.20,2014-03-04,0.115469955,17.643152,1.0,0.875,8.25,42.994514,1.0
AS14.20,2014-03-05,0.07499412,27.826368,1.0,0.3,8.2,126.99459,1.0
AS14.20,2014-03-06,0.14115801,35.616013,0.0,0.1,8.0,84.331245,1.0
AS14.20,2014-03-08,0.19738317,27.135056,1.0,0.25,8.25,67.19628,1.0
AS14.20,2014-03-10,0.03188957,33.86924,1.0,0.5,7.8,97.637085,1.0
AS14.20,2014-03-12,0.10466354,36.47162,1.0,0.8,7.6,56.98217,1.0
AS14.20,2014-03-13,0.15478061,37.837566,1.0,0.0,8.0,100.058235,1.0
AS14.20,2014-03-15,0.07083333,164.80661,1.0,-0.2,7.0,108.78313,1.0
AS14.20,2014-03-17,0.008417145,25.816818,0.0,0.125,7.5,90.72679,1.0
AS14.20,2014-03-20,0.11076389,70.580696,0.0,0.0,7.0,73.8802,0.0
AS14.20,2014-03-21,0.16646603,30.088,1.0,0.25,7.0,30.094,1.0
AS14.20,2014-03-22,0.0077160494,43.476444,1.0,0.75,7.5,48.916092,1.0
AS14.20,2014-03-23,0.043209877,33.60868,0.0,0.8,7.6,46.0914,1.0
AS14.20,2014-03-24,0.033333335,62.516,0.0,0.1,6.8,125.94463,1.0
AS14.20,2014-03-25,0.07893518,24.894258,1.0,-0.625,6.0,40.8914,1.0
AS14.20,2014-03-26,0.025762158,32.246773,0.0,0.4,6.8,41.573166,0.0
AS14.20,2014-03-27,0.057,28.07851,0.0,0.5,7.0,43.576588,0.0
AS14.20,2014-03-28,0.023809524,22.921791,0.0,0.25,6.25,27.091293,1.0
AS14.20,2014-03-29,0.13813916,38.0379,1.0,1.0,7.4,54.346,1.0
AS14.20,2014-03-30,0.38020834,62.112537,0.0,1.0,7.5,69.55625,1.0
AS14.20,2014-03-31,0.0125,5.17725,1.0,0.8,7.0,5.1784997,1.0
AS14.20,2014-04-01,0.0,330.52832,0.0,0.0,6.25,29.632,1.0
AS14.20,2014-04-02,0.06712963,26.465605,1.0,0.125,6.5,75.89093,1.0
AS14.20,2014-04-03,0.055022974,13.66125,1.0,0.33333334,6.6666665,18.217667,1.0
AS14.20,2014-04-04,0.015740741,24.587952,0.0,0.625,7.0,40.506805,0.0
AS14.20,2014-04-05,0.090560235,14.948759,1.0,0.6,7.0,18.780838,0.0
AS14.20,2014-04-06,0.06022714,23.255476,1.0,0.7,7.0,78.4854,1.0
AS14.20,2014-04-07,0.029011708,53.49155,1.0,0.8,6.8,26.382,1.0
AS14.20,2014-04-08,0.0033670033,75.24563,1.0,0.625,7.25,120.393,1.0
AS14.20,2014-04-09,0.06936129,27.360605,0.0,0.625,7.75,51.089867,1.0
AS14.20,2014-04-10,0.02183642,28.214092,0.0,0.5,7.0,63.863525,1.0
AS14.20,2014-04-11,0.05509259,8.048572,1.0,0.625,7.5,13.014231,1.0
AS14.20,2014-04-12,0.045980558,37.507446,1.0,0.3,6.8,58.11919,1.0
AS14.20,2014-04-13,0.0,194.042,0.0,0.3,6.8,5.017,0.0
AS14.20,2014-04-14,0.005,0.0,1.0,0.1,6.8,0.0,1.0
AS14.20,2014-04-15,0.10694444,12.952556,1.0,0.3,6.8,18.911676,0.0
AS14.20,2014-04-16,0.0046296297,5.638,1.0,0.5,7.2,5.649,1.0
AS14.20,2014-04-17,0.01458001,31.561037,1.0,0.0,6.4,60.874893,1.0
AS14.20,2014-04-18,0.006430041,10.385111,1.0,0.25,6.75,11.693375,1.0
AS14.20,2014-04-19,0.036270753,31.210012,0.0,0.5,7.5,39.56879,1.0
AS14.20,2014-04-20,0.17375,12.536397,1.0,0.1,7.6,14.048648,0.0
AS14.20,2014-04-21,0.060422502,36.661045,1.0,0.5,7.4,24.815104,1.0
AS14.20,2014-04-22,0.0,0.0,1.0,0.0,6.4,0.0,1.0
AS14.20,2014-04-23,0.054166667,12.222269,1.0,0.0,7.0,17.664278,1.0
AS14.20,2014-04-24,0.036901962,25.502085,1.0,0.1,7.0,42.2442,0.0
AS14.20,2014-04-25,0.043793306,18.404387,1.0,0.375,7.0,20.803442,0.0
AS14.20,2014-04-26,0.04611111,30.720905,1.0,0.625,7.0,56.11361,1.0
AS14.20,2014-04-27,0.017892858,23.81481,1.0,0.0,6.8,33.3562,0.0
AS14.20,2014-04-28,0.056686673,25.361734,1.0,0.1,6.8,53.08314,0.0
AS14.20,2014-04-29,0.0034722222,38.122,1.0,0.5,7.25,104.876,0.0
AS14.20,2014-04-30,0.0,0.0,1.0,0.4,7.0,0.0,0.0
AS14.20,2014-05-01,0.0,0.0,1.0,0.3,7.0,0.0,0.0
AS14.20,2014-05-02,0.0,0.0,1.0,0.2,7.2,0.0,1.0
AS14.20,2014-05-03,0.0,0.0,1.0,0.25,6.75,0.0,0.0
AS14.20,2014-05-04,0.0,0.0,1.0,0.33333334,7.3333335,0.0,0.0
AS14.20,2014-05-05,0.0,0.0,1.0,0.0,7.0,0.0,0.0
AS14.23,2014-02-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.23,2014-02-18,0.082270406,29.740053,1.0,0.6666667,7.0,89.73842,1.0
AS14.23,2014-02-19,0.21225947,40.607872,1.0,0.4,7.8,100.26188,1.0
AS14.23,2014-02-21,0.22079067,62.347378,1.0,0.1,7.6,159.61101,1.0
AS14.23,2014-02-22,0.12125861,71.77376,1.0,0.2,7.8,276.38873,1.0
AS14.23,2014-02-23,0.14407374,50.542076,0.0,0.4,7.8,169.14001,1.0
AS14.23,2014-02-24,0.13414678,49.322773,1.0,0.4,8.0,122.920784,0.0
AS14.23,2014-02-28,0.20092127,43.663074,1.0,0.4,6.8,145.15875,1.0
AS14.23,2014-03-01,0.16013329,45.667477,1.0,0.125,7.75,139.35623,1.0
AS14.23,2014-03-07,0.24840717,39.938667,1.0,0.5,7.8,136.99294,0.0
AS14.23,2014-03-08,0.13252437,73.40125,1.0,-0.2,8.4,260.819,0.0
AS14.23,2014-03-10,0.11265009,46.843838,1.0,-0.1,7.6,136.04811,1.0
AS14.23,2014-03-12,0.23451951,39.853165,1.0,0.1,7.6,109.00681,0.0
AS14.23,2014-03-13,0.15715007,57.306164,1.0,0.0,7.8,99.8575,1.0
AS14.23,2014-03-15,0.1637444,40.260994,1.0,0.0,7.6,88.95858,0.0
AS14.23,2014-03-16,0.12517288,48.297234,1.0,0.6,8.0,121.50868,1.0
AS14.23,2014-03-17,0.14254032,35.731388,1.0,-0.1,7.8,110.910805,0.0
AS14.23,2014-03-19,0.06754933,44.850197,1.0,0.1,8.0,144.04816,1.0
AS14.23,2014-03-20,0.09103817,71.46629,1.0,-0.1,8.0,224.32744,0.0
AS14.23,2014-03-22,0.3713609,38.07814,0.0,0.5,7.0,59.186333,1.0
AS14.23,2014-03-23,0.21799615,74.91319,1.0,0.3,7.0,253.17555,0.0
AS14.23,2014-03-24,0.35541323,25.755941,1.0,-0.2,5.8,46.07798,1.0
AS14.23,2014-03-25,0.27495405,62.003563,0.0,0.1,6.2,114.8739,1.0
AS14.23,2014-03-26,0.40504885,36.560585,1.0,0.5,7.0,59.343422,1.0
AS14.23,2014-03-27,0.35621843,69.87549,0.0,1.0,7.0,102.50803,0.0
AS14.23,2014-03-28,0.40541208,30.828941,1.0,0.9,7.0,46.488956,0.0
AS14.23,2014-03-29,0.39717588,27.826721,0.0,0.875,7.25,40.116554,0.0
AS14.23,2014-03-30,0.41819435,24.052053,1.0,0.6,7.0,37.993744,0.0
AS14.23,2014-03-31,0.38301465,41.011787,1.0,0.625,7.5,73.33454,0.0
AS14.23,2014-04-01,0.5112975,27.691952,0.0,1.0,7.5,48.95447,0.0
AS14.23,2014-04-02,0.46934807,33.024204,1.0,0.75,7.0,61.43587,1.0
AS14.23,2014-04-03,0.3605607,32.973938,1.0,0.75,7.0,52.301815,0.0
AS14.23,2014-04-04,0.54384273,57.84873,1.0,1.0,7.0,102.16279,1.0
AS14.23,2014-04-05,0.3916318,23.735235,1.0,0.875,6.5,33.73295,0.0
AS14.23,2014-04-06,0.30328086,26.75997,1.0,0.3,7.0,35.845757,1.0
AS14.23,2014-04-07,0.38230821,29.358677,1.0,0.0,5.75,49.857193,1.0
AS14.23,2014-04-08,0.23011789,29.84834,0.0,0.4,6.6,106.56967,0.0
AS14.23,2014-04-09,0.38173428,34.42844,0.0,0.4,7.2,48.387527,0.0
AS14.23,2014-04-10,0.28412622,82.506065,1.0,0.4,7.0,124.544395,1.0
AS14.23,2014-04-11,0.34538737,38.273296,1.0,0.7,7.0,54.71438,0.0
AS14.23,2014-04-12,0.32834727,33.52341,1.0,0.375,7.75,53.35397,1.0
AS14.23,2014-04-13,0.3625992,49.780655,1.0,0.8,7.2,76.23858,1.0
AS14.23,2014-04-14,0.29960683,44.8962,1.0,-0.1,7.8,67.39915,0.0
AS14.23,2014-04-15,0.31928706,39.512527,1.0,0.5,7.25,61.79136,0.0
AS14.23,2014-04-16,0.3784666,38.507347,1.0,0.5,7.4,58.097645,0.0
AS14.23,2014-04-17,0.4797804,45.187977,1.0,1.2,7.4,64.91062,0.0
AS14.23,2014-04-18,0.38146043,33.657837,1.0,0.7,7.6,52.8063,0.0
AS14.23,2014-04-19,0.34415585,18.68107,0.0,0.5,7.75,25.826195,0.0
AS14.23,2014-04-20,0.5494298,22.259457,1.0,0.75,7.75,35.058205,1.0
AS14.23,2014-04-21,0.41152248,28.617554,1.0,0.3,7.2,38.586933,0.0
AS14.23,2014-04-22,0.39461857,41.420376,1.0,0.3,6.2,94.31431,0.0
AS14.23,2014-04-23,0.23719302,43.952026,1.0,0.5,7.0,68.623436,1.0
AS14.23,2014-04-24,0.49806568,52.27014,1.0,0.5,7.4,80.694824,1.0
AS14.23,2014-04-25,0.382158,29.461481,1.0,0.5,7.8,44.595634,1.0
AS14.23,2014-04-26,0.4048643,27.156532,1.0,0.25,7.5,41.612545,1.0
AS14.23,2014-04-27,0.36737075,29.843142,1.0,0.4,7.0,50.74081,1.0
AS14.23,2014-04-28,0.37176067,55.966038,1.0,0.4,7.6,88.44313,1.0
AS14.23,2014-04-29,0.37351736,27.619753,1.0,0.5,7.4,41.34207,1.0
AS14.23,2014-04-30,0.44255307,32.157467,1.0,0.0,9.0,45.264236,1.0
AS14.23,2014-05-01,0.3654355,41.486595,1.0,0.0,0.0,60.863804,1.0
AS14.23,2014-05-02,0.39777812,34.842163,1.0,0.0,0.0,53.491383,1.0
AS14.23,2014-05-03,0.56617063,14.0759115,1.0,0.0,0.0,18.451426,1.0
AS14.23,2014-05-04,0.21794872,34.502834,1.0,0.0,0.0,55.636265,1.0
AS14.24,2014-04-09,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.24,2014-04-10,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.24,2014-04-11,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.24,2014-04-12,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.24,2014-04-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.24,2014-04-14,0.034967322,18.660925,1.0,1.0,8.0,57.0098,1.0
AS14.24,2014-04-15,0.07773658,16.168571,1.0,0.0,7.6,49.20392,1.0
AS14.24,2014-04-16,0.09886499,22.40008,1.0,-0.11111111,7.4,77.83414,1.0
AS14.24,2014-04-17,0.04380099,53.828037,1.0,-0.625,6.75,86.718575,1.0
AS14.24,2014-04-18,0.16215782,33.70679,1.0,0.6,7.0,97.10916,1.0
AS14.24,2014-04-19,0.030991562,25.663115,1.0,0.5,7.25,88.84951,1.0
AS14.24,2014-04-20,0.10902778,57.644398,1.0,0.7,7.8,104.39816,1.0
AS14.24,2014-04-21,0.015672892,33.146336,1.0,0.75,7.5,130.86847,1.0
AS14.24,2014-04-22,0.07665933,21.013845,1.0,0.6,7.2,64.08473,1.0
AS14.24,2014-04-23,0.038353216,23.238037,1.0,0.2857143,7.5,95.2753,1.0
AS14.24,2014-04-24,0.053788535,25.423979,1.0,0.125,6.8,101.13778,0.0
AS14.24,2014-04-25,0.066456825,12.290985,1.0,0.22222222,6.2,41.28351,1.0
AS14.24,2014-04-26,0.35133684,11.118327,1.0,0.8888889,7.6,29.669846,1.0
AS14.24,2014-04-27,0.06595235,23.881214,1.0,-0.125,7.0,61.30061,1.0
AS14.24,2014-04-28,0.064018145,24.062191,1.0,0.5,6.8,89.12507,1.0
AS14.24,2014-04-29,0.050806213,20.931574,1.0,0.625,6.0,59.81489,0.0
AS14.24,2014-04-30,0.15217276,29.914122,1.0,0.33333334,6.3333335,94.55893,1.0
AS14.24,2014-05-01,0.11590703,24.91483,1.0,0.1,7.4,118.86017,0.0
AS14.24,2014-05-02,0.07424427,28.862328,1.0,0.0,7.0,111.83584,1.0
AS14.24,2014-05-03,0.038806498,32.694134,1.0,0.0,6.8333335,82.13167,1.0
AS14.24,2014-05-04,0.116475545,30.036453,1.0,0.25,7.5,45.72443,0.0
AS14.24,2014-05-05,0.090474784,32.383797,1.0,-0.16666667,6.0,116.02277,0.0
AS14.24,2014-05-06,0.16337143,26.87669,1.0,0.5,7.2,63.60061,1.0
AS14.24,2014-05-07,0.013551381,26.018942,1.0,0.8888889,7.0,94.11802,1.0
AS14.24,2014-05-08,0.09184727,22.877256,1.0,0.5,7.0,77.16998,1.0
AS14.24,2014-05-09,0.08377318,24.763308,1.0,0.0,7.4,84.577515,1.0
AS14.24,2014-05-10,0.09069994,46.253197,1.0,-0.33333334,7.0,117.02061,1.0
AS14.24,2014-05-11,0.045328178,29.627535,1.0,-0.11111111,7.25,63.559067,1.0
AS14.24,2014-05-12,0.093977876,25.22109,1.0,-0.1,7.0,113.16103,0.0
AS14.24,2014-05-13,0.05427814,23.115017,1.0,0.25,7.5,80.70858,0.0
AS14.24,2014-05-14,0.062171746,25.65445,1.0,-0.7,5.2,60.0789,1.0
AS14.24,2014-05-15,0.054496303,37.532623,1.0,0.3,6.4,127.92219,1.0
AS14.24,2014-05-16,0.02181165,18.138577,1.0,0.5,7.0,78.26223,0.0
AS14.24,2014-05-17,0.030052304,33.29915,1.0,0.22222222,7.6,69.98961,1.0
AS14.24,2014-05-18,0.02673611,26.711527,1.0,0.2,7.2,60.66351,1.0
AS14.24,2014-05-19,0.007986112,21.12655,1.0,0.5,7.4,72.91843,1.0
AS14.24,2014-05-20,0.04450888,15.693361,1.0,0.5,7.0,64.60087,1.0
AS14.24,2014-05-21,0.051041666,17.945858,1.0,0.3,6.2,47.50375,1.0
AS14.24,2014-05-22,0.04213644,19.09812,1.0,0.7,6.6,55.412796,1.0
AS14.24,2014-05-23,0.01122967,26.87222,1.0,0.2,6.8,113.46273,0.0
AS14.24,2014-05-24,0.011447603,15.320964,1.0,0.4,7.2,55.41775,1.0
AS14.24,2014-05-25,0.045962807,18.115034,1.0,0.625,7.0,185.39857,1.0
AS14.24,2014-05-26,0.0027354336,20.371876,1.0,0.9,7.0,54.919487,1.0
AS14.24,2014-05-27,0.06439945,17.840963,1.0,0.5714286,6.2,90.13628,1.0
AS14.24,2014-05-28,0.098223306,22.354471,1.0,0.22222222,6.6,127.30614,1.0
AS14.24,2014-05-29,0.018571816,24.702833,0.0,0.2,7.0,54.494583,0.0
AS14.24,2014-05-30,0.035684247,26.934156,1.0,0.7,7.4,98.69871,0.0
